Log ID,Username,Log Type,command,file,filename,full_command,stderr,stdout,time
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls -l,,"total 60360
-rwxr-xr-x 1 jovyan users 47 Apr 8 20:09 add_interactive.sh
-rwxr-xr-x 1 jovyan users 7154 Apr 8 20:09 codehelper.sh
-rwxr-xr-x 1 jovyan users 9953 Apr 8 20:09 consent.txt
-rwxr-xr-x 1 jovyan users 20 Apr 8 20:09 courseid.txt
-rwxr-xr-x 1 jovyan users 440 Apr 8 20:09 cyverse_install.sh
-rwxr-xr-x 1 jovyan users 82 Apr 8 20:09 disable_help.sh
-rwxr-xr-x 1 jovyan users 493 Apr 8 20:09 docker_install.sh
-rwxr-xr-x 1 jovyan users 83 Apr 8 20:09 enable_help.sh
-rwxr-xr-x 1 jovyan users 256548 Apr 8 20:09 flowchart.png
drwxr-xr-x 2 jovyan users 239 Apr 8 20:09 images
-rwxr-xr-x 1 jovyan users 449 Apr 8 20:09 install.sh
-rwxr-xr-x 1 jovyan users 25 Apr 8 20:09 interactive.txt
-rwxr-xr-x 1 jovyan users 1074 Apr 8 20:09 LICENSE
-rwxr-xr-x 1 jovyan users 678 Apr 8 20:09 linux_install.sh
-rwxr-xr-x 1 jovyan users 699 Apr 8 20:09 mac_install.sh
-rwxr-xr-x 1 jovyan users 0 Apr 8 20:09 mail.txt
-rwxr-xr-x 1 jovyan users 39814 Apr 8 20:09 offline.sh
-rwxr-xr-x 1 jovyan users 18137 Apr 8 20:09 offline_with_online.sh
-rwxr-xr-x 1 jovyan users 1868 Apr 8 20:09 push_events.sh
-rwxr-xr-x 1 jovyan users 3446 Apr 8 20:09 README.md
-rwxr-xr-x 1 jovyan users 15 Apr 8 20:09 ruledir.txt
-rwxr-xr-x 1 jovyan users 339 Apr 8 20:09 session_extract.sh
-rwxr-xr-x 1 jovyan users 6105 Apr 8 20:09 shell2.sh
-rwxr-xr-x 1 jovyan users 6101 Apr 8 20:09 shell.sh
drwxr-xr-x 2 jovyan users 71 Apr 8 20:09 StatParam
-rwxr-xr-x 1 jovyan users 62 Apr 8 20:09 supershellhelpmessage.txt
-rwxr-xr-x 1 jovyan users 3 Apr 8 20:09 supershellhelp.txt
drwxr-xr-x 2 jovyan users 77 Apr 8 20:09 SuperShellHistory
-rwxr-xr-x 1 jovyan users 2118 Apr 8 20:09 supershellinfo.txt
drwxr-xr-x 3 jovyan users 144 Apr 8 20:09 SuperShellRules
-rwxr-xr-x 1 jovyan users 30522687 Apr 8 20:09 TestSender2.jar
-rwxr-xr-x 1 jovyan users 30523328 Apr 8 20:09 TestSender.jar
-rwxr-xr-x 1 jovyan users 1195 Apr 8 20:09 title.txt
-rwxr-xr-x 1 jovyan users 326139 Apr 8 20:09 Towards a Helpful Shell_ Scenarios and Commands.pdf",2023-04-08:20:44
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls –l -R,ls: cannot access '–l': No such file or directory,,2023-04-08:21:12
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls -l,,"total 60360
-rwxr-xr-x 1 jovyan users 47 Apr 8 20:09 add_interactive.sh
-rwxr-xr-x 1 jovyan users 7154 Apr 8 20:09 codehelper.sh
-rwxr-xr-x 1 jovyan users 9953 Apr 8 20:09 consent.txt
-rwxr-xr-x 1 jovyan users 20 Apr 8 20:09 courseid.txt
-rwxr-xr-x 1 jovyan users 440 Apr 8 20:09 cyverse_install.sh
-rwxr-xr-x 1 jovyan users 82 Apr 8 20:09 disable_help.sh
-rwxr-xr-x 1 jovyan users 493 Apr 8 20:09 docker_install.sh
-rwxr-xr-x 1 jovyan users 83 Apr 8 20:09 enable_help.sh
-rwxr-xr-x 1 jovyan users 256548 Apr 8 20:09 flowchart.png
drwxr-xr-x 2 jovyan users 239 Apr 8 20:09 images
-rwxr-xr-x 1 jovyan users 449 Apr 8 20:09 install.sh
-rwxr-xr-x 1 jovyan users 25 Apr 8 20:09 interactive.txt
-rwxr-xr-x 1 jovyan users 1074 Apr 8 20:09 LICENSE
-rwxr-xr-x 1 jovyan users 678 Apr 8 20:09 linux_install.sh
-rwxr-xr-x 1 jovyan users 699 Apr 8 20:09 mac_install.sh
-rwxr-xr-x 1 jovyan users 0 Apr 8 20:09 mail.txt
-rwxr-xr-x 1 jovyan users 39814 Apr 8 20:09 offline.sh
-rwxr-xr-x 1 jovyan users 18137 Apr 8 20:09 offline_with_online.sh
-rwxr-xr-x 1 jovyan users 1868 Apr 8 20:09 push_events.sh
-rwxr-xr-x 1 jovyan users 3446 Apr 8 20:09 README.md
-rwxr-xr-x 1 jovyan users 15 Apr 8 20:09 ruledir.txt
-rwxr-xr-x 1 jovyan users 339 Apr 8 20:09 session_extract.sh
-rwxr-xr-x 1 jovyan users 6105 Apr 8 20:09 shell2.sh
-rwxr-xr-x 1 jovyan users 6101 Apr 8 20:09 shell.sh
drwxr-xr-x 2 jovyan users 71 Apr 8 20:09 StatParam
-rwxr-xr-x 1 jovyan users 62 Apr 8 20:09 supershellhelpmessage.txt
-rwxr-xr-x 1 jovyan users 3 Apr 8 20:09 supershellhelp.txt
drwxr-xr-x 2 jovyan users 77 Apr 8 20:09 SuperShellHistory
-rwxr-xr-x 1 jovyan users 2118 Apr 8 20:09 supershellinfo.txt
drwxr-xr-x 3 jovyan users 144 Apr 8 20:09 SuperShellRules
-rwxr-xr-x 1 jovyan users 30522687 Apr 8 20:09 TestSender2.jar
-rwxr-xr-x 1 jovyan users 30523328 Apr 8 20:09 TestSender.jar
-rwxr-xr-x 1 jovyan users 1195 Apr 8 20:09 title.txt
-rwxr-xr-x 1 jovyan users 326139 Apr 8 20:09 Towards a Helpful Shell_ Scenarios and Commands.pdf",2023-04-08:21:12
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls -l -R,,".:
total 60360
-rwxr-xr-x 1 jovyan users 47 Apr 8 20:09 add_interactive.sh
-rwxr-xr-x 1 jovyan users 7154 Apr 8 20:09 codehelper.sh
-rwxr-xr-x 1 jovyan users 9953 Apr 8 20:09 consent.txt
-rwxr-xr-x 1 jovyan users 20 Apr 8 20:09 courseid.txt
-rwxr-xr-x 1 jovyan users 440 Apr 8 20:09 cyverse_install.sh
-rwxr-xr-x 1 jovyan users 82 Apr 8 20:09 disable_help.sh
-rwxr-xr-x 1 jovyan users 493 Apr 8 20:09 docker_install.sh
-rwxr-xr-x 1 jovyan users 83 Apr 8 20:09 enable_help.sh
-rwxr-xr-x 1 jovyan users 256548 Apr 8 20:09 flowchart.png
drwxr-xr-x 2 jovyan users 239 Apr 8 20:09 images
-rwxr-xr-x 1 jovyan users 449 Apr 8 20:09 install.sh
-rwxr-xr-x 1 jovyan users 25 Apr 8 20:09 interactive.txt
-rwxr-xr-x 1 jovyan users 1074 Apr 8 20:09 LICENSE
-rwxr-xr-x 1 jovyan users 678 Apr 8 20:09 linux_install.sh
-rwxr-xr-x 1 jovyan users 699 Apr 8 20:09 mac_install.sh
-rwxr-xr-x 1 jovyan users 0 Apr 8 20:09 mail.txt
-rwxr-xr-x 1 jovyan users 39814 Apr 8 20:09 offline.sh
-rwxr-xr-x 1 jovyan users 18137 Apr 8 20:09 offline_with_online.sh
-rwxr-xr-x 1 jovyan users 1868 Apr 8 20:09 push_events.sh
-rwxr-xr-x 1 jovyan users 3446 Apr 8 20:09 README.md
-rwxr-xr-x 1 jovyan users 15 Apr 8 20:09 ruledir.txt
-rwxr-xr-x 1 jovyan users 339 Apr 8 20:09 session_extract.sh
-rwxr-xr-x 1 jovyan users 6105 Apr 8 20:09 shell2.sh
-rwxr-xr-x 1 jovyan users 6101 Apr 8 20:09 shell.sh
drwxr-xr-x 2 jovyan users 71 Apr 8 20:09 StatParam
-rwxr-xr-x 1 jovyan users 62 Apr 8 20:09 supershellhelpmessage.txt
-rwxr-xr-x 1 jovyan users 3 Apr 8 20:09 supershellhelp.txt
drwxr-xr-x 2 jovyan users 77 Apr 8 20:09 SuperShellHistory
-rwxr-xr-x 1 jovyan users 2118 Apr 8 20:09 supershellinfo.txt
drwxr-xr-x 3 jovyan users 144 Apr 8 20:09 SuperShellRules
-rwxr-xr-x 1 jovyan users 30522687 Apr 8 20:09 TestSender2.jar
-rwxr-xr-x 1 jovyan users 30523328 Apr 8 20:09 TestSender.jar
-rwxr-xr-x 1 jovyan users 1195 Apr 8 20:09 title.txt
-rwxr-xr-x 1 jovyan users 326139 Apr 8 20:09 Towards a Helpful Shell_ Scenarios and Commands.pdf

./images:
total 3268
-rwxr-xr-x 1 jovyan users 261428 Apr 8 20:09 default-rstats.png
-rwxr-xr-x 1 jovyan users 1281649 Apr 8 20:09 helloword-python-example.png
-rwxr-xr-x 1 jovyan users 642075 Apr 8 20:09 opening-banner.png
-rwxr-xr-x 1 jovyan users 523443 Apr 8 20:09 rhistory-default.png
-rwxr-xr-x 1 jovyan users 473525 Apr 8 20:09 rhistory-doubleflag.png
-rwxr-xr-x 1 jovyan users 86110 Apr 8 20:09 rhistory-options.png
-rwxr-xr-x 1 jovyan users 67636 Apr 8 20:09 rstats-options.png

./StatParam:
total 8
-rwxr-xr-x 1 jovyan users 12 Apr 8 20:09 mailstatparam.txt
-rwxr-xr-x 1 jovyan users 16 Apr 8 20:09 welcomestatparam.txt

./SuperShellHistory:
total 16
-rwxr-xr-x 1 jovyan users 17 Apr 8 20:09 start.json
-rw-r--r-- 1 jovyan jovyan 9405 Apr 8 21:12 SuperShellHistory-2023-04-08.json

./SuperShellRules:
total 16
drwxr-xr-x 2 jovyan users 36 Apr 8 20:09 old-ss
-rwxr-xr-x 1 jovyan users 209 Apr 8 20:09 rule-bashcmds.sh
-rwxr-xr-x 1 jovyan users 1005 Apr 8 20:09 rule-compiledfile.sh
-rwxr-xr-x 1 jovyan users 986 Apr 8 20:09 rule-dupe.sh
-rwxr-xr-x 1 jovyan users 192 Apr 8 20:09 rule-stdoutfilesh.sh

./SuperShellRules/old-ss:
total 4
-rwxr-xr-x 1 jovyan users 794 Apr 8 20:09 rule-sscmds.sh",2023-04-08:21:12
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls,,"add_interactive.sh
codehelper.sh
consent.txt
courseid.txt
cyverse_install.sh
disable_help.sh
docker_install.sh
enable_help.sh
flowchart.png
images
install.sh
interactive.txt
LICENSE
linux_install.sh
mac_install.sh
mail.txt
offline.sh
offline_with_online.sh
push_events.sh
README.md
ruledir.txt
session_extract.sh
shell2.sh
shell.sh
StatParam
supershellhelpmessage.txt
supershellhelp.txt
SuperShellHistory
supershellinfo.txt
SuperShellRules
TestSender2.jar
TestSender.jar
title.txt
Towards a Helpful Shell_ Scenarios and Commands.pdf",2023-04-08:21:27
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,cd,,..,cd ..,,,2023-04-08:21:27
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls,,"data-store
stderr.txt
SuperShell
work",2023-04-08:21:27
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,pwd,,,pwd,,/home/jovyan,2023-04-08:21:27
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls,,"data-store
stderr.txt
stdout.txt
SuperShell
work",2023-04-08:21:27
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,cd,,,cd data-store/,,,2023-04-08:21:27
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,cd,,,cd data,,,2023-04-08:21:27
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls,,"input
iplant
output",2023-04-08:21:27
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,cd,,,cd input/,,,2023-04-08:21:27
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,cd,,,cd RNA_SEQ_SAMPLES/,,,2023-04-08:21:28
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls,,"Drug_A
Drug_B",2023-04-08:21:28
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,cd,,,cd Drug_A,,,2023-04-08:21:28
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls,,"Drug_A_1.fastq
Drug_A_1.fastq.gz
Drug_A_2.fastq
Drug_A_2.fastq.gz",2023-04-08:21:28
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,cd,,,cd ~/data-store/data/input/RNA_SEQ_SAMPLES/Drug_A,,,2023-04-08:21:28
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,which,,,which ls,,/usr/bin/ls,2023-04-08:22:12
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,which,,,which pwd,,/usr/bin/pwd,2023-04-08:22:24
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,which,,,which which,,/usr/bin/which,2023-04-08:22:24
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,which,,,which echo,,/usr/bin/echo,2023-04-08:22:24
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls,,"Drug_A_1.fastq
Drug_A_1.fastq.gz
Drug_A_2.fastq
Drug_A_2.fastq.gz",2023-04-08:22:27
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,cd,,..,cd ..,,,2023-04-08:22:27
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls,,"Drug_A
Drug_B",2023-04-08:22:27
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,cd,,,cd Drug_A,,,2023-04-08:22:27
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls,,"Drug_A_1.fastq
Drug_A_1.fastq.gz
Drug_A_2.fastq
Drug_A_2.fastq.gz",2023-04-08:22:27
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,cd,,,cd /home/jovyan/data-store/data/output,,,2023-04-08:22:35
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls,,,2023-04-08:22:35
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,mkdir,,,mkdir misc,,,2023-04-08:22:35
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls,,misc,2023-04-08:22:36
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,cd,,,cd misc/,,,2023-04-08:22:36
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,mkdir,,,mkdir misc_child,,,2023-04-08:22:36
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls,,misc_child,2023-04-08:22:36
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,mkdir,,,mkdir misc_child/misc_child_child,,,2023-04-08:22:36
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls -R misc_child/,,"misc_child/:
misc_child_child

misc_child/misc_child_child:",2023-04-08:22:36
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls,,misc_child,2023-04-08:22:37
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,pwd,,,pwd,,/home/jovyan/data-store/data/output/misc,2023-04-08:22:37
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls,,misc_child,2023-04-08:22:37
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,cd,,,cd m`,"/home/jovyan/.offline.sh: eval: line 354: unexpected EOF while looking for matching ``'
/home/jovyan/.offline.sh: eval: line 355: syntax error: unexpected end of file",,2023-04-08:22:37
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,cd,,,cd misc_child/,,,2023-04-08:22:37
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,cd,,,cd misc_child_child/,,,2023-04-08:22:37
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls,,,2023-04-08:22:37
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,mkdir,,,mkdir misc_child_child_child,,,2023-04-08:22:37
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,cd,,,cd,,,2023-04-08:22:37
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls,,"data-store
stderr.txt
stdout.txt
SuperShell
work",2023-04-08:22:37
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,cd,,..,cd ..,,,2023-04-08:22:38
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls,,jovyan,2023-04-08:22:38
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,pwd,,,pwd,,/home,2023-04-08:22:38
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,cd,,,cd,,,2023-04-08:22:38
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,cd,,../..,cd ../..,,,2023-04-08:22:38
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls,,"bin
boot
data-store
dev
etc
home
lib
lib32
lib64
libx32
llvm-instr
media
mnt
OpenMPTraining
opt
proc
root
run
sbin
srv
SuperShell
sys
tmp
usr
var",2023-04-08:22:38
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,cd,,,cd ~,,,2023-04-08:22:38
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls,,"data-store
stderr.txt
stdout.txt
SuperShell
work",2023-04-08:22:38
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls,,"data-store
stderr.txt
stdout.txt
SuperShell
work",2023-04-08:22:46
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,cd,,..,cd ..,,,2023-04-08:22:46
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,cd,,,cd xiaomajur,/home/jovyan/.offline.sh: line 354: cd: xiaomajur: No such file or directory,,2023-04-08:22:46
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls,,jovyan,2023-04-08:22:46
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,cd,,,cd,,,2023-04-08:22:46
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls,,"data-store
stderr.txt
SuperShell
work",2023-04-08:22:46
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,cd,,,cd data-store/,,,2023-04-08:22:46
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls,,"data
home",2023-04-08:22:46
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,cd,,,cd data,,,2023-04-08:22:46
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,cd,,..,cd ..,,,2023-04-08:22:46
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,cd,,,cd home,,,2023-04-08:22:46
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls,,"shared
xiaomajur",2023-04-08:22:46
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,cd,,,cd xiaomajur/,,,2023-04-08:22:47
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls,,"analyses
Bash
Discovery
DNASubway",2023-04-08:22:47
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,history,,,history,," 1 ls /home/jovyan
 2 ls ..
 3 ls /home/jovyan/data-store/data/input/RNA_SEQ_SAMPLES
 4 ls ./data-store/data/input/RNA_SEQ_SAMPLES
 5 ls stderr.txt
 6 ls aa
 7 ls
 8 ls -l data-store/data/input/Discovery/
 9 ls -l data-store/data/input/Discovery/TSVFiles
 10 history
 11 ls -l stderr.txt
 12 ls -l ./data-store/data/input/RNA_SEQ_SAMPLES/ stderr.txt
 13 ls -l -R ./data-store/data/input/RNA_SEQ_SAMPLES/
 14 pwd
 15 s
 16 ls
 17 ls -l
 18 cd SuperShell/
 19 ls -l
 20 ls –l -R
 21 ls -l
 22 ls -l -R
 23 ls
 24 cd ..
 25 ls
 26 pwd
 27 ls
 28 cd data-store/
 29 cd data
 30 ls
 31 cd input/
 32 cd RNA_SEQ_SAMPLES/
 33 ls
 34 cd Drug_A
 35 ls
 36 cd ~/data-store/data/input/RNA_SEQ_SAMPLES/Drug_A
 37 which ls
 38 which pwd
 39 which which
 40 which echo
 41 ls
 42 cd ..
 43 ls
 44 cd Drug_A
 45 ls
 46 cd /home/jovyan/data-store/data/output
 47 ls
 48 mkdir misc
 49 ls
 50 cd misc/
 51 mkdir misc_child
 52 ls
 53 mkdir misc_child/misc_child_child
 54 ls -R misc_child/
 55 ls
 56 pwd
 57 ls
 58 cd m`
 59 cd misc_child/
 60 cd misc_child_child/
 61 ls
 62 mkdir misc_child_child_child
 63 cd
 64 ls
 65 cd ..
 66 ls
 67 pwd
 68 cd
 69 cd ../..
 70 ls
 71 cd ~
 72 ls
 73 ls
 74 cd ..
 75 cd xiaomajur
 76 ls
 77 cd
 78 ls
 79 cd data-store/
 80 ls
 81 cd data
 82 cd ..
 83 cd home
 84 ls
 85 cd xiaomajur/
 86 ls
 87 history",2023-04-08:22:47
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,cd,,,cd ~/data-store/data/output/,,,2023-04-08:22:47
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls,,misc,2023-04-08:22:47
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,mkdir,,,mkdir UncompressedSamples,,,2023-04-08:22:47
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,mkdir,,,mkdir FilteredSortedOutput,,,2023-04-08:22:47
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,mkdir,,,mkdir TSVFiles,,,2023-04-08:22:48
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,mkdir,,,mkdir PermissionsTest,,,2023-04-08:22:48
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,mkdir,,,mkdir RNASeqOutput,,,2023-04-08:22:48
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,mkdir,,,mkdir bin,,,2023-04-08:22:48
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls,,"bin
FilteredSortedOutput
misc
PermissionsTest
RNASeqOutput
TSVFiles
UncompressedSamples",2023-04-08:22:48
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,cd,,,cd RNASeqOutput/,,,2023-04-08:22:48
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls,,,2023-04-08:22:48
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,mkdir,,,mkdir Advanced,,,2023-04-08:22:48
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,cd,,..,cd ..,,,2023-04-08:22:48
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls,,"bin
FilteredSortedOutput
misc
PermissionsTest
RNASeqOutput
TSVFiles
UncompressedSamples",2023-04-08:22:48
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,cd,,,cd PermissionsTest/,,,2023-04-08:22:48
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,mkdir,,,mkdir PermissionsChild,,,2023-04-08:22:48
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls,,PermissionsChild,2023-04-08:22:48
2c732ac2e1c46e2449a53469436dbdc999188fa1e27ca5a4c56bdf8518e9c72e,xiaomajur,Bash,ls,,,ls,,PermissionsChild,2023-04-08:22:49
